iter	RMSE
4342	0.2769173481
4343	0.2769169566
4344	0.2769164824
4345	0.2769151016
4346	0.2769148969
4347	0.2769144144
4348	0.2769141867
4349	0.2769138471
4350	0.2769131393
4351	0.2769128789
4352	0.2769127636
4353	0.2769123164
4354	0.2769120512
4355	0.2769113568
4356	0.2769112839
4357	0.2769104833
4358	0.2769091169
4359	0.276908951
4360	0.2769082461
4361	0.2769071121
4362	0.2769067971
4363	0.2769065113
4364	0.2769062689
4365	0.2769057866
4366	0.2769055556
4367	0.2769054147
4368	0.2769051714
4369	0.2769048013
4370	0.2769043606
4371	0.2769028779
4372	0.2769027039
4373	0.2769004045
4374	0.2768985501
4375	0.2768983943
4376	0.2768975048
4377	0.276896807
4378	0.2768958879
4379	0.276895575
4380	0.2768942029
4381	0.2768939516
4382	0.2768935783
4383	0.2768914928
4384	0.2768907568
4385	0.2768905547
4386	0.2768903122
4387	0.2768900542
4388	0.2768894415
4389	0.2768890621
4390	0.2768882242
4391	0.2768879003
4392	0.2768876434
4393	0.2768875304
4394	0.2768873982
4395	0.2768872652
4396	0.2768869905
4397	0.2768864514
4398	0.2768862033
4399	0.2768858146
4400	0.2768855067
4401	0.2768853672
4402	0.2768851242
4403	0.2768844494
4404	0.276883799
4405	0.276883683
4406	0.2768834006
4407	0.2768831167
4408	0.2768828797
4409	0.2768824935
4410	0.2768818124
4411	0.2768811503
4412	0.2768807455
4413	0.2768806301
4414	0.2768802475
4415	0.2768799802
4416	0.27687971
4417	0.2768792696
4418	0.2768789262
4419	0.2768786404
4420	0.2768782295
4421	0.2768780803
4422	0.2768778475
4423	0.2768772457
4424	0.2768769034
4425	0.2768766161
4426	0.2768763112
4427	0.2768761058
4428	0.2768746147
4429	0.2768744905
4430	0.2768742494
4431	0.2768738158
4432	0.276873458
4433	0.2768732496
4434	0.2768730157
4435	0.27687239
4436	0.276872164
4437	0.2768717038
4438	0.2768709903
4439	0.2768708525
4440	0.2768704976
4441	0.2768701991
4442	0.2768699391
4443	0.2768694508
4444	0.2768692247
4445	0.276869075
4446	0.2768687626
4447	0.2768683875
4448	0.2768682004
4449	0.2768677027
4450	0.2768665985
4451	0.2768655357
4452	0.2768651623
4453	0.2768629017
4454	0.2768626139
4455	0.2768619094
4456	0.2768613536
4457	0.2768597667
4458	0.2768595771
4459	0.2768591299
4460	0.2768580431
4461	0.276856019
4462	0.276855661
4463	0.2768551696
4464	0.2768549663
4465	0.2768532414
4466	0.2768529658
4467	0.2768507454
4468	0.2768504342
4469	0.2768502012
4470	0.2768497162
4471	0.276849241
4472	0.2768490572
4473	0.2768487865
4474	0.27684864
4475	0.2768482832
4476	0.2768480781
4477	0.2768474578
4478	0.2768473773
4479	0.2768468857
4480	0.2768464703
4481	0.2768454041
4482	0.2768449874
4483	0.2768439459
4484	0.2768431205
4485	0.2768429408
4486	0.2768427206
4487	0.2768424084
4488	0.2768410047
4489	0.276840368
4490	0.2768401479
4491	0.2768400436
4492	0.2768395603
4493	0.2768375856
4494	0.2768374376
4495	0.2768373072
4496	0.2768371127
4497	0.276836642
4498	0.2768362623
4499	0.2768358222
4500	0.2768356078
4501	0.2768351849
4502	0.2768349209
4503	0.276834061
4504	0.2768339263
4505	0.2768338009
4506	0.2768318566
4507	0.2768315072
4508	0.2768308173
4509	0.2768302416
4510	0.2768288127
4511	0.2768285443
4512	0.276828442
4513	0.2768282271
4514	0.2768279369
4515	0.2768277228
4516	0.2768271386
4517	0.2768269848
4518	0.2768267261
4519	0.2768265468
4520	0.2768263994
4521	0.2768261006
4522	0.2768248629
4523	0.2768242828
4524	0.2768239111
4525	0.2768234325
4526	0.2768228122
4527	0.276822471
4528	0.2768220417
4529	0.2768217492
4530	0.2768208042
4531	0.2768195202
4532	0.2768192227
4533	0.2768181784
4534	0.2768176867
4535	0.2768175354
4536	0.2768173275
4537	0.2768169593
4538	0.2768163929
4539	0.2768159325
4540	0.2768152708
4541	0.2768149957
4542	0.2768146282
4543	0.2768143721
4544	0.2768129704
4545	0.2768128132
4546	0.2768125761
4547	0.2768121601
4548	0.2768116281
4549	0.2768113191
4550	0.2768111096
4551	0.2768105961
4552	0.2768105002
4553	0.2768099773
4554	0.2768088058
4555	0.2768083338
4556	0.2768080134
4557	0.2768078153
4558	0.2768075801
4559	0.276807314
4560	0.2768063373
4561	0.2768062653
4562	0.2768060257
4563	0.2768056312
4564	0.276805429
4565	0.2768051236
4566	0.2768048251
4567	0.2768044829
4568	0.2768041488
4569	0.2768037848
4570	0.2768031336
4571	0.2768027177
4572	0.2768024658
4573	0.2768018135
4574	0.276801459
4575	0.2768013391
4576	0.2768012966
4577	0.2767995696
4578	0.2767992797
4579	0.2767991578
4580	0.2767987232
4581	0.2767985248
4582	0.2767975262
4583	0.2767971977
4584	0.2767965823
4585	0.2767963593
4586	0.2767961756
4587	0.2767958188
4588	0.2767951827
4589	0.2767949465
4590	0.2767948021
4591	0.2767946012
4592	0.2767924397
4593	0.2767921134
4594	0.2767915308
4595	0.2767910947
4596	0.2767908358
4597	0.2767906299
4598	0.2767901105
4599	0.2767897571
4600	0.2767895864
4601	0.276789341
4602	0.276788962
4603	0.2767883237
4604	0.2767879188
4605	0.276787555
4606	0.2767860102
4607	0.2767855499
4608	0.2767852046
4609	0.276784884
4610	0.2767845694
4611	0.2767841662
4612	0.2767835847
4613	0.2767832266
4614	0.2767819883
4615	0.2767813933
4616	0.2767809721
4617	0.2767806891
4618	0.2767802245
4619	0.27678007
4620	0.2767797876
4621	0.2767787781
4622	0.2767786674
4623	0.2767765374
4624	0.2767764845
4625	0.2767759119
4626	0.2767756288
4627	0.2767754459
4628	0.2767752132
4629	0.2767742422
4630	0.2767738497
4631	0.2767737029
4632	0.276773459
4633	0.2767727023
4634	0.2767725398
4635	0.2767724053
4636	0.2767721118
4637	0.2767717635
4638	0.2767716708
4639	0.2767713156
4640	0.2767711273
4641	0.2767710156
4642	0.2767703061
4643	0.276769999
4644	0.2767698313
4645	0.2767694536
4646	0.2767691034
4647	0.2767690171
4648	0.2767671601
4649	0.2767670142
4650	0.2767668546
4651	0.2767665137
4652	0.2767661972
4653	0.2767658998
4654	0.2767658206
4655	0.2767653572
4656	0.2767648136
4657	0.2767644662
4658	0.2767641432
4659	0.2767635382
4660	0.2767631996
4661	0.2767628289
4662	0.2767619778
4663	0.2767618196
4664	0.276760199
4665	0.2767588329
4666	0.2767579716
4667	0.2767578105
4668	0.2767576478
4669	0.2767571136
4670	0.2767566271
4671	0.2767564376
4672	0.276755217
4673	0.2767550951
4674	0.2767548938
4675	0.2767540974
4676	0.2767535213
4677	0.2767530239
4678	0.2767529067
4679	0.2767514802
4680	0.2767504915
4681	0.2767503239
4682	0.2767500481
4683	0.276749267
4684	0.2767489941
4685	0.2767488812
4686	0.2767484347
4687	0.2767480193
4688	0.2767476815
4689	0.2767473579
4690	0.2767466746
4691	0.2767461055
4692	0.2767459304
4693	0.2767450743
4694	0.2767446708
4695	0.2767443992
4696	0.2767442226
4697	0.2767427864
4698	0.2767423271
4699	0.2767413404
4700	0.2767411342
4701	0.2767406471
4702	0.2767402625
4703	0.2767384672
4704	0.2767381893
4705	0.2767377891
4706	0.2767374063
4707	0.2767370535
4708	0.2767364508
4709	0.2767362529
4710	0.2767359604
4711	0.2767356954
4712	0.2767347853
4713	0.276734554
4714	0.2767343739
4715	0.2767340602
4716	0.2767326422
4717	0.2767324095
4718	0.2767322366
4719	0.2767319917
4720	0.2767313254
4721	0.2767306233
4722	0.2767298874
4723	0.2767297373
4724	0.2767294258
4725	0.2767293011
4726	0.27672897
4727	0.2767287235
4728	0.2767277241
4729	0.2767273977
4730	0.2767271688
4731	0.276726966
4732	0.2767267494
4733	0.2767258899
4734	0.2767251815
4735	0.2767247026
4736	0.2767244917
4737	0.2767243036
4738	0.2767239994
4739	0.2767233588
4740	0.2767229397
4741	0.2767227892
4742	0.2767227275
4743	0.2767224355
4744	0.2767221688
4745	0.2767216186
4746	0.2767213946
4747	0.2767202373
4748	0.2767192481
4749	0.2767185977
4750	0.2767173749
4751	0.2767171766
4752	0.2767168779
4753	0.2767166431
4754	0.2767163032
4755	0.276715911
4756	0.2767157738
4757	0.2767156685
4758	0.2767147342
4759	0.2767145878
4760	0.276714383
4761	0.2767141697
4762	0.2767138211
4763	0.2767137745
4764	0.2767135673
4765	0.2767130153
4766	0.2767128577
4767	0.2767125442
4768	0.2767122822
4769	0.276712138
4770	0.2767118978
4771	0.2767113221
4772	0.2767109568
4773	0.2767092074
4774	0.2767086429
4775	0.276707793
4776	0.2767068428
4777	0.2767066865
4778	0.2767065281
4779	0.2767055846
4780	0.2767053594
4781	0.2767050595
4782	0.2767047926
4783	0.2767046767
4784	0.2767046071
4785	0.2767038112
4786	0.2767035018
4787	0.2767031061
4788	0.2767027831
4789	0.2767021553
4790	0.2767019217
4791	0.2767014342
4792	0.2767012313
4793	0.2766998331
4794	0.2766994572
4795	0.2766992663
4796	0.2766987951
4797	0.2766986159
4798	0.2766984123
4799	0.2766981488
4800	0.2766976121
4801	0.2766974685
4802	0.2766972907
4803	0.2766970432
4804	0.2766961126
4805	0.2766960209
4806	0.2766958801
4807	0.2766956534
4808	0.2766952308
4809	0.2766948466
4810	0.2766946154
4811	0.2766942558
4812	0.2766941038
4813	0.2766938373
4814	0.2766936684
4815	0.2766935425
4816	0.2766933689
4817	0.2766929487
4818	0.2766925872
4819	0.2766922666
4820	0.2766905144
4821	0.2766903873
4822	0.2766902658
4823	0.2766900409
4824	0.2766899218
4825	0.2766891006
4826	0.2766887847
4827	0.2766884009
4828	0.2766876214
4829	0.2766872753
4830	0.2766871693
4831	0.2766870205
4832	0.2766862185
4833	0.2766859759
4834	0.2766857905
4835	0.2766854526
4836	0.2766849195
4837	0.2766846355
4838	0.2766843352
4839	0.2766842253
4840	0.2766837333
4841	0.2766833355
4842	0.2766831923
4843	0.2766828791
4844	0.2766826201
4845	0.2766812552
4846	0.2766808037
4847	0.2766805807
4848	0.2766802897
4849	0.2766798821
4850	0.2766795912
4851	0.2766784061
4852	0.2766781774
4853	0.2766768205
4854	0.2766759048
4855	0.2766755743
4856	0.2766753568
4857	0.2766752124
4858	0.2766745356
4859	0.2766742747
4860	0.2766741444
4861	0.2766736182
4862	0.276673403
4863	0.2766729772
4864	0.2766727545
4865	0.2766710642
4866	0.2766703934
4867	0.2766695676
4868	0.2766683964
4869	0.2766680641
4870	0.2766678727
4871	0.2766677073
4872	0.2766675269
4873	0.2766673625
4874	0.2766668454
4875	0.2766663218
4876	0.2766660871
4877	0.2766659831
4878	0.2766657629
4879	0.2766648605
4880	0.2766646599
4881	0.2766645146
4882	0.2766636322
4883	0.276663448
4884	0.2766623574
4885	0.2766620512
4886	0.2766618002
4887	0.2766615755
4888	0.2766613014
4889	0.2766604153
4890	0.2766601136
4891	0.2766599165
4892	0.2766596711
4893	0.27665924
4894	0.2766591951
4895	0.2766591123
4896	0.2766587864
4897	0.2766582466
4898	0.2766577376
4899	0.2766576634
4900	0.2766571509
4901	0.2766569365
4902	0.2766566577
4903	0.2766565007
4904	0.2766563502
4905	0.2766550471
4906	0.276654725
4907	0.276654583
4908	0.2766543065
4909	0.2766523118
4910	0.2766516171
4911	0.2766511964
4912	0.2766507378
4913	0.2766505224
4914	0.2766501739
4915	0.2766497183
4916	0.2766495116
4917	0.2766492647
4918	0.2766486454
4919	0.276648215
4920	0.2766480172
4921	0.2766478862
4922	0.2766475623
4923	0.2766466571
4924	0.2766462923
4925	0.2766460445
4926	0.2766458522
4927	0.2766450107
4928	0.276644653
4929	0.2766443477
4930	0.2766438382
4931	0.2766435471
4932	0.276642697
4933	0.2766421819
4934	0.2766416962
4935	0.2766412022
4936	0.2766400704
4937	0.2766397021
4938	0.2766385821
4939	0.2766382635
4940	0.2766378552
4941	0.2766372608
4942	0.2766370748
4943	0.2766368894
4944	0.2766359502
4945	0.27663561
4946	0.2766344553
4947	0.2766341575
4948	0.2766338407
4949	0.2766336742
4950	0.2766333621
4951	0.2766331927
4952	0.2766330277
4953	0.2766320438
4954	0.2766317477
4955	0.2766314963
4956	0.2766313237
4957	0.2766305131
4958	0.2766303521
4959	0.2766300516
4960	0.2766299258
4961	0.2766298037
4962	0.2766286064
4963	0.2766284733
4964	0.2766283086
4965	0.2766275281
4966	0.2766271642
4967	0.2766269903
4968	0.2766268203
4969	0.2766265277
4970	0.2766263778
4971	0.2766262293
4972	0.2766253008
4973	0.2766251354
4974	0.2766250153
4975	0.2766246567
4976	0.2766244148
4977	0.2766241089
4978	0.2766240145
4979	0.2766238363
4980	0.2766234876
4981	0.2766232927
4982	0.2766231572
4983	0.2766228724
4984	0.2766217258
4985	0.276621596
4986	0.2766213758
4987	0.2766201517
4988	0.2766199221
4989	0.2766193597
4990	0.2766192154
4991	0.2766188675
4992	0.2766187144
4993	0.2766184669
4994	0.2766170062
4995	0.2766169493
4996	0.2766167875
4997	0.2766151661
4998	0.2766150853
4999	0.2766148172
5000	0.2766146631
5001	0.2766137566
5002	0.2766136397
5003	0.2766133554
5004	0.2766131814
5005	0.2766128662
5006	0.2766126167
5007	0.2766125481
5008	0.2766123856
5009	0.2766119247
5010	0.2766118641
5011	0.2766116268
5012	0.276610781
5013	0.2766104248
5014	0.2766101854
5015	0.2766099308
5016	0.2766093491
5017	0.2766089964
5018	0.2766086938
5019	0.2766080336
5020	0.2766077472
5021	0.2766075961
5022	0.276607392
5023	0.2766070811
5024	0.2766068036
5025	0.2766065566
5026	0.2766063203
5027	0.2766061225
5028	0.2766059224
5029	0.2766053839
5030	0.2766051644
5031	0.2766049432
5032	0.276604661
5033	0.2766044056
5034	0.2766041848
5035	0.2766031455
5036	0.276602994
5037	0.2766027037
5038	0.2766022141
5039	0.2766021486
5040	0.2766020038
5041	0.2766015311
5042	0.2766013202
5043	0.2766012207
5044	0.2766009167
5045	0.276600506
5046	0.2766002169
5047	0.276600062
5048	0.276599939
5049	0.2765994555
5050	0.2765992137
5051	0.2765987868
5052	0.2765986755
5053	0.2765983874
5054	0.2765981773
5055	0.2765962255
5056	0.2765956404
5057	0.2765954148
5058	0.2765940508
5059	0.2765937207
5060	0.2765935727
5061	0.2765933093
5062	0.276592709
5063	0.2765920574
5064	0.276591991
5065	0.2765916765
5066	0.2765913741
5067	0.2765907862
5068	0.2765902589
5069	0.2765900398
5070	0.2765900082
5071	0.276589665
5072	0.2765890863
5073	0.2765884461
5074	0.2765881108
5075	0.2765877779
5076	0.2765874173
5077	0.276586784
5078	0.276586441
5079	0.2765853864
5080	0.2765852554
5081	0.2765850778
5082	0.2765834952
5083	0.2765832115
5084	0.2765830872
5085	0.2765825891
5086	0.2765822489
5087	0.2765815282
5088	0.2765811883
5089	0.2765805007
5090	0.2765799298
5091	0.276579709
5092	0.2765793767
5093	0.2765791919
5094	0.2765790207
5095	0.2765786449
5096	0.2765784275
5097	0.2765782381
5098	0.2765778581
5099	0.2765776893
5100	0.2765765833
5101	0.2765763795
5102	0.2765762363
5103	0.2765760694
5104	0.2765757399
5105	0.2765743977
5106	0.2765740406
5107	0.2765735869
5108	0.2765724227
5109	0.2765721461
5110	0.2765718264
5111	0.2765716112
5112	0.2765713176
5113	0.2765710737
5114	0.2765708242
5115	0.2765702993
5116	0.2765687546
5117	0.2765668544
5118	0.2765666196
5119	0.2765664257
5120	0.2765662796
5121	0.2765661793
5122	0.2765659236
5123	0.2765657387
5124	0.2765650261
5125	0.2765645217
5126	0.2765644013
5127	0.2765641817
5128	0.2765640398
5129	0.2765638143
5130	0.2765635733
5131	0.2765633581
5132	0.2765619265
5133	0.2765617156
5134	0.2765615349
5135	0.2765611663
5136	0.2765609538
5137	0.2765607985
5138	0.2765606721
5139	0.2765604411
5140	0.2765601708
5141	0.276559409
5142	0.2765589337
5143	0.2765583163
5144	0.2765581716
5145	0.2765581212
5146	0.2765579045
5147	0.2765575608
5148	0.2765572725
5149	0.2765569482
5150	0.2765569163
5151	0.2765567284
5152	0.2765552147
5153	0.2765551032
5154	0.276554863
5155	0.276554215
5156	0.2765539561
5157	0.2765535451
5158	0.276552769
5159	0.276552654
5160	0.2765525837
5161	0.2765523668
5162	0.2765517872
5163	0.2765514762
5164	0.2765513603
5165	0.2765498498
5166	0.2765496027
5167	0.2765491402
5168	0.2765490359
5169	0.2765483238
5170	0.276548272
5171	0.2765482171
5172	0.2765480028
5173	0.2765476805
5174	0.2765471674
5175	0.276546707
5176	0.2765456554
5177	0.276545484
5178	0.2765439925
5179	0.2765438827
5180	0.2765434321
5181	0.2765433025
5182	0.276542738
5183	0.2765419038
5184	0.2765417158
5185	0.276541476
5186	0.2765400096
5187	0.2765391938
5188	0.2765379756
5189	0.2765378532
5190	0.2765377844
5191	0.2765373306
5192	0.2765360472
5193	0.2765345794
5194	0.2765343531
5195	0.276534203
5196	0.2765339823
5197	0.2765337801
5198	0.2765335549
5199	0.2765329516
5200	0.2765328265
5201	0.276532555
5202	0.2765321328
5203	0.2765318783
5204	0.2765316126
5205	0.2765315321
5206	0.2765312948
5207	0.2765311753
5208	0.2765309206
5209	0.2765305937
5210	0.2765303077
5211	0.2765300447
5212	0.2765295507
5213	0.2765292094
5214	0.2765288663
5215	0.2765285541
5216	0.2765271049
5217	0.2765263968
5218	0.2765260307
5219	0.276525205
5220	0.2765250424
5221	0.2765248311
5222	0.2765246865
5223	0.2765242654
5224	0.2765242033
5225	0.2765238568
5226	0.2765235005
5227	0.2765229251
5228	0.2765226024
5229	0.2765224546
5230	0.2765219429
5231	0.2765218321
5232	0.2765217007
5233	0.2765215512
5234	0.2765212095
5235	0.2765203091
5236	0.2765200676
5237	0.2765190208
5238	0.2765187671
5239	0.2765185303
5240	0.2765184413
5241	0.2765176442
5242	0.2765172046
5243	0.2765170698
5244	0.2765156539
5245	0.2765155153
5246	0.2765147162
5247	0.2765141948
5248	0.2765139937
5249	0.2765138794
5250	0.2765134699
5251	0.2765132044
5252	0.2765130646
5253	0.2765129201
5254	0.2765126973
5255	0.2765123191
5256	0.2765121704
5257	0.276511963
5258	0.2765118173
5259	0.2765116915
5260	0.2765116517
5261	0.2765111523
5262	0.2765106483
5263	0.2765104664
5264	0.2765103833
5265	0.2765099315
5266	0.2765098232
5267	0.2765095633
5268	0.2765086577
5269	0.276508478
5270	0.2765077932
5271	0.276507043
5272	0.2765067212
5273	0.2765064127
5274	0.2765062103
5275	0.2765059731
5276	0.2765057568
5277	0.276505669
5278	0.276505277
5279	0.2765048381
5280	0.2765047671
5281	0.2765046491
5282	0.2765045012
5283	0.2765042182
5284	0.2765031907
5285	0.2765031292
5286	0.276502887
5287	0.2765027659
5288	0.2765025288
5289	0.2765023203
5290	0.2765014391
5291	0.2765010714
5292	0.2765009606
5293	0.2765008143
5294	0.27650062
5295	0.2765001754
5296	0.2765000671
5297	0.2764999842
5298	0.2764994101
5299	0.2764992352
5300	0.2764989171
5301	0.2764986057
5302	0.2764984995
5303	0.2764983275
5304	0.2764977508
5305	0.2764967317
5306	0.2764965531
5307	0.2764962049
5308	0.276495843
5309	0.2764948354
5310	0.2764946886
5311	0.2764943625
5312	0.2764941506
5313	0.2764939485
5314	0.2764938428
5315	0.2764935121
5316	0.2764924649
5317	0.2764921518
5318	0.2764914875
5319	0.2764908446
5320	0.2764905348
5321	0.2764900681
5322	0.2764898215
5323	0.2764894965
5324	0.27648901
5325	0.2764886691
5326	0.2764886003
5327	0.2764885214
5328	0.2764883412
5329	0.2764878172
5330	0.2764876225
5331	0.2764872938
5332	0.2764862885
5333	0.2764856884
5334	0.2764854744
5335	0.2764851382
5336	0.276485011
5337	0.2764848338
5338	0.2764847297
5339	0.2764844365
5340	0.2764842104
5341	0.276483908
5342	0.2764829129
5343	0.2764825046
5344	0.2764823208
5345	0.2764821628
5346	0.2764818049
5347	0.2764816014
5348	0.2764811976
5349	0.2764811235
5350	0.2764809304
5351	0.2764795702
5352	0.2764792716
5353	0.2764782117
5354	0.2764777647
5355	0.2764773611
5356	0.276477082
5357	0.2764767144
5358	0.2764764296
5359	0.276476125
5360	0.2764758678
5361	0.2764757527
5362	0.2764756609
5363	0.2764755505
5364	0.276474383
5365	0.276474139
5366	0.27647355
5367	0.2764731515
5368	0.2764728217
5369	0.2764725956
5370	0.2764715309
5371	0.2764713874
5372	0.2764712486
5373	0.2764710028
5374	0.2764703594
5375	0.2764702129
5376	0.2764699209
5377	0.2764688298
5378	0.2764674931
5379	0.2764674193
5380	0.2764671943
5381	0.2764669713
5382	0.2764669305
5383	0.2764658544
5384	0.276465679
5385	0.2764652526
5386	0.2764651386
5387	0.2764648772
5388	0.2764642422
5389	0.2764638803
5390	0.2764636293
5391	0.2764635217
5392	0.2764622003
5393	0.2764619012
5394	0.2764617914
5395	0.2764613859
5396	0.2764612172
5397	0.2764599106
5398	0.2764597799
5399	0.2764595132
5400	0.2764593882
5401	0.2764592744
5402	0.2764592048
5403	0.2764591624
5404	0.2764573306
5405	0.2764569051
5406	0.2764566649
5407	0.2764563688
5408	0.2764551832
5409	0.276453383
5410	0.2764526156
5411	0.2764524588
5412	0.2764523033
5413	0.2764521714
5414	0.2764520505
5415	0.2764518113
5416	0.2764516479
5417	0.2764503568
5418	0.2764496769
5419	0.2764484791
5420	0.2764484284
5421	0.2764483496
5422	0.2764481796
5423	0.2764476808
5424	0.2764475741
5425	0.2764473292
5426	0.2764471513
5427	0.2764470158
5428	0.276446882
5429	0.2764463876
5430	0.2764460928
5431	0.2764459896
5432	0.27644585
5433	0.2764457055
5434	0.2764454222
5435	0.2764448461
5436	0.2764444221
5437	0.2764432869
5438	0.2764432417
5439	0.276441473
5440	0.2764412614
5441	0.2764411443
5442	0.2764409894
5443	0.2764406304
5444	0.2764405111
5445	0.2764400323
5446	0.2764399543
5447	0.2764398192
5448	0.2764394589
5449	0.2764392767
5450	0.27643915
5451	0.2764387992
5452	0.276437757
5453	0.276437459
5454	0.2764367207
5455	0.2764363389
5456	0.2764361994
5457	0.2764359173
5458	0.276435531
5459	0.2764351551
5460	0.2764350855
5461	0.2764348315
5462	0.2764342909
5463	0.2764339489
5464	0.2764328875
5465	0.2764326555
5466	0.2764322895
5467	0.2764319796
5468	0.2764316306
5469	0.2764310957
5470	0.2764298322
5471	0.2764295455
5472	0.2764291467
5473	0.2764286161
5474	0.2764283111
5475	0.2764281241
5476	0.2764276563
5477	0.2764270975
5478	0.2764268882
5479	0.276426695
5480	0.2764264145
5481	0.2764262015
5482	0.2764261452
5483	0.2764259547
5484	0.2764256621
5485	0.2764254931
5486	0.2764250141
5487	0.2764245392
5488	0.2764243789
5489	0.2764239746
5490	0.2764235975
5491	0.2764234145
5492	0.2764226609
5493	0.2764226244
5494	0.2764224574
5495	0.2764212284
5496	0.2764209289
5497	0.2764206843
5498	0.2764204019
5499	0.2764201802
5500	0.2764195422
5501	0.2764189732
5502	0.2764188823
5503	0.2764187467
5504	0.2764185193
5505	0.2764183261
5506	0.2764181299
5507	0.2764177477
5508	0.2764175125
5509	0.2764170458
5510	0.2764155934
5511	0.2764155529
5512	0.2764152733
5513	0.2764150158
5514	0.2764148196
5515	0.2764146866
5516	0.2764140049
5517	0.276413515
5518	0.2764127689
5519	0.2764125352
5520	0.2764123912
5521	0.2764122176
5522	0.2764118407
5523	0.2764116091
5524	0.2764115045
5525	0.2764112885
5526	0.2764110829
5527	0.2764106733
5528	0.2764103571
5529	0.2764100694
5530	0.2764094628
5531	0.2764093852
5532	0.276408974
5533	0.2764088273
5534	0.2764086816
5535	0.2764084465
5536	0.2764082921
5537	0.2764080392
5538	0.2764078241
5539	0.2764076147
5540	0.2764074954
5541	0.276406927
5542	0.27640651
5543	0.276406306
5544	0.276406199
5545	0.2764058016
5546	0.276405317
5547	0.27640488
5548	0.276404608
5549	0.2764038662
5550	0.2764036779
5551	0.2764035958
5552	0.2764033357
5553	0.2764032779
5554	0.2764028333
5555	0.2764022218
5556	0.2764021544
5557	0.2764018745
5558	0.2764016336
5559	0.2764013985
5560	0.2764012121
5561	0.2764010234
5562	0.2763997941
5563	0.2763996566
5564	0.276399536
5565	0.2763992015
5566	0.2763988569
5567	0.2763985775
5568	0.276398349
5569	0.2763979826
5570	0.2763978821
5571	0.2763974574
5572	0.2763971815
5573	0.2763971412
5574	0.2763970733
5575	0.2763967978
5576	0.2763965504
5577	0.2763964533
5578	0.2763963084
5579	0.2763960979
5580	0.2763960122
5581	0.2763959278
5582	0.2763957691
5583	0.2763951405
5584	0.2763949508
5585	0.2763947499
5586	0.2763944994
5587	0.276394273
5588	0.2763933846
5589	0.2763933247
5590	0.2763928014
5591	0.2763915917
5592	0.2763908623
5593	0.2763907672
5594	0.2763898421
5595	0.2763897553
5596	0.2763888151
5597	0.276388307
5598	0.2763881305
5599	0.2763878485
5600	0.2763867069
5601	0.27638652
5602	0.276386358
5603	0.2763861322
5604	0.2763859719
5605	0.2763855832
5606	0.276385316
5607	0.2763851826
5608	0.2763849515
5609	0.2763847584
5610	0.2763846309
5611	0.2763843261
5612	0.276384155
5613	0.27638246
5614	0.2763822327
5615	0.276381975
5616	0.2763817501
5617	0.276381643
5618	0.2763812492
5619	0.276380376
5620	0.2763798444
5621	0.2763796713
5622	0.2763779942
5623	0.2763778929
5624	0.2763776072
5625	0.2763773617
5626	0.2763769058
5627	0.2763767894
5628	0.2763766342
5629	0.2763765691
5630	0.2763763904
5631	0.2763751962
5632	0.2763749511
5633	0.2763746026
5634	0.2763740492
5635	0.276373933
5636	0.2763727535
5637	0.2763721074
5638	0.276371714
5639	0.2763716153
5640	0.2763711998
5641	0.2763709423
5642	0.2763706748
5643	0.2763701153
5644	0.2763698021
5645	0.2763695135
5646	0.2763692311
5647	0.2763689295
5648	0.276368004
5649	0.2763676826
5650	0.2763673843
5651	0.2763668537
5652	0.276366281
5653	0.2763657865
5654	0.2763655643
5655	0.2763649604
5656	0.2763646414
5657	0.2763644709
5658	0.276364031
5659	0.2763638691
5660	0.2763636175
5661	0.2763628925
5662	0.2763624861
5663	0.2763614448
5664	0.276361357
5665	0.276361008
5666	0.2763608701
5667	0.2763605202
5668	0.2763603571
5669	0.2763592075
5670	0.2763591266
5671	0.276358994
5672	0.2763589524
5673	0.2763586573
5674	0.2763585274
5675	0.2763583533
5676	0.2763578235
5677	0.2763576718
5678	0.2763575486
5679	0.2763574186
5680	0.2763571752
5681	0.2763567774
5682	0.2763557143
5683	0.2763555523
5684	0.276355474
5685	0.2763553738
5686	0.2763546817
5687	0.2763543874
5688	0.2763543215
5689	0.2763541025
5690	0.2763536591
5691	0.2763534328
5692	0.2763532703
5693	0.2763532029
5694	0.2763526776
5695	0.2763526031
5696	0.2763520045
5697	0.276351149
5698	0.2763509817
5699	0.27635087
5700	0.2763506234
5701	0.2763504431
5702	0.2763500474
5703	0.276349507
5704	0.2763493846
5705	0.2763491127
5706	0.2763490518
5707	0.2763489181
5708	0.2763487185
5709	0.2763480638
5710	0.2763475794
5711	0.2763469212
5712	0.2763468322
5713	0.2763465276
5714	0.2763454102
5715	0.2763452891
5716	0.2763436531
5717	0.276343539
5718	0.276343494
5719	0.2763431825
5720	0.2763430006
5721	0.2763428309
5722	0.2763427187
5723	0.276342657
5724	0.2763419648
5725	0.2763414387
5726	0.2763413149
5727	0.2763412628
5728	0.2763410169
5729	0.2763405891
5730	0.2763404765
5731	0.276340323
5732	0.276340208
5733	0.2763401435
5734	0.2763399318
5735	0.2763397862
5736	0.2763393989
5737	0.2763391935
5738	0.2763384862
5739	0.2763382906
5740	0.2763380767
5741	0.276337976
5742	0.2763379023
5743	0.2763376605
5744	0.2763374604
5745	0.2763372974
5746	0.2763371616
5747	0.2763367316
5748	0.2763362511
5749	0.2763360901
5750	0.2763359389
5751	0.2763355841
5752	0.2763352779
5753	0.2763352187
5754	0.2763347419
